Search Query,Quelle,Datum,Link,Titel,Text
Künstliche Intelligenz,Tagesspiegel,2024-01-25,https://www.tagesspiegel.de/politik/autonom-und-somit-flexibler-fdp-will-lokfuhrer-angeblich-durch-ki-ersetzen-11112358.html,„Autonom und somit flexibler“: FDP will einen großen Teil der Lokführer zukünftig durch KI ersetzen,"Die FDP setzt einem „Bild“-Bericht zufolge auf eine zunehmende Automatisierung des Lokführerberufs. In den kommenden 15 Jahren soll nach Vorstellung der Liberalen jeder fünfte Lokführer durch Künstliche Intelligenz ersetzt werden, wie die Zeitung am Donnerstag unter Verweis auf ein internes Papier der Partei berichtete. Das Thema ist aktuell wie nie: Die GDL hat gerade den längsten Bahnstreik der Geschichte ausgerufen.
„Dadurch könnten Züge künftig autonom und somit flexibler sowie effizienter eingesetzt werden, ohne auf Lokführer angewiesen zu sein“, sagte demnach der verkehrspolitischer Sprecher der FDP-Bundestagsfraktion, Bernd Reuther. Dies passe „zu den ambitionierten und sinnvollen Umweltzielen der Deutschen Bahn“. Auch im Hinblick auf den Fachkräftemangel im Verkehrssektor sei der Vorsatz „ein wichtiger Schritt, um auf den steigenden Mobilitätsbedarf zu reagieren.“
Der Lokführer-Beruf wird aussterben.
Markus Hecht, Professor an der TU Berlin und Leiter des Fachgebiets Schienenfahrzeuge, sieht in autonom fahrenden Zügen die Zukunft. „Der Lokführer-Beruf wird aussterben“, sagte Hecht der „Bild“. Im gegenwärtigen Tempo würden Züge seiner Einschätzung nach spätestens in 30 bis 40 Jahren autonom fahren – wenn nicht schneller. „Davor haben die Lokführer Angst“, sagte Hecht.
Der Fachkräftemangel ist ein zentraler Aspekt der aktuell festgefahrenen Tarifverhandlungen der Gewerkschaft Deutscher Lokomotivführer (GDL) mit der Deutschen Bahn. Die GDL will nach eigenen Angaben den Lokführerberuf attraktiver machen und setzt sich deshalb neben deutlichen Lohnsteigerungen für eine Reduzierung der Wochenarbeitszeit von 38 auf 35 Stunden bei vollem Lohnausgleich ein. Die Bahn lehnt die Arbeitszeitabsenkung unter Verweis auf den Fachkräftemangel ab.
Um ihre Forderungen zu unterstreichen, hatte die GDL am Dienstagabend einen sechstägigen Streik begonnen. Bis Montagabend ist der Bahnverkehr in Deutschland dadurch stark beeinträchtigt. (AFP)"
AI,Tagesspiegel,2024-01-25,https://www.tagesspiegel.de/wirtschaft/von-amazon-direkt-auf-den-wuhltisch-bin-stores-verramschen-retouren-fur-ein-paar-dollar-11101768.html,Von Amazon direkt auf den Wühltisch: „Bin Stores“ verramschen Retouren für ein paar Dollar,"Die Schlange geht weit um die Straßenecke an diesem kalten Freitagmorgen in New York. Mehr als hundert Menschen stehen zum Teil schon seit Stunden im Industriegebiet zwischen Schnellstraße und Hafen in Brooklyn, um als Erste in den Laden „Unbox“ zu kommen. Ein Mitarbeiter mit Megafon ruft die Wartenden zur Ruhe auf und verteilt Zettel mit Nummern."
AI,Tagesspiegel,2024-01-25,https://www.tagesspiegel.de/politik/autonom-und-somit-flexibler-fdp-will-lokfuhrer-angeblich-durch-ki-ersetzen-11112358.html,„Autonom und somit flexibler“: FDP will einen großen Teil der Lokführer zukünftig durch KI ersetzen,"Die FDP setzt einem „Bild“-Bericht zufolge auf eine zunehmende Automatisierung des Lokführerberufs. In den kommenden 15 Jahren soll nach Vorstellung der Liberalen jeder fünfte Lokführer durch Künstliche Intelligenz ersetzt werden, wie die Zeitung am Donnerstag unter Verweis auf ein internes Papier der Partei berichtete. Das Thema ist aktuell wie nie: Die GDL hat gerade den längsten Bahnstreik der Geschichte ausgerufen.
„Dadurch könnten Züge künftig autonom und somit flexibler sowie effizienter eingesetzt werden, ohne auf Lokführer angewiesen zu sein“, sagte demnach der verkehrspolitischer Sprecher der FDP-Bundestagsfraktion, Bernd Reuther. Dies passe „zu den ambitionierten und sinnvollen Umweltzielen der Deutschen Bahn“. Auch im Hinblick auf den Fachkräftemangel im Verkehrssektor sei der Vorsatz „ein wichtiger Schritt, um auf den steigenden Mobilitätsbedarf zu reagieren.“
Der Lokführer-Beruf wird aussterben.
Markus Hecht, Professor an der TU Berlin und Leiter des Fachgebiets Schienenfahrzeuge, sieht in autonom fahrenden Zügen die Zukunft. „Der Lokführer-Beruf wird aussterben“, sagte Hecht der „Bild“. Im gegenwärtigen Tempo würden Züge seiner Einschätzung nach spätestens in 30 bis 40 Jahren autonom fahren – wenn nicht schneller. „Davor haben die Lokführer Angst“, sagte Hecht.
Der Fachkräftemangel ist ein zentraler Aspekt der aktuell festgefahrenen Tarifverhandlungen der Gewerkschaft Deutscher Lokomotivführer (GDL) mit der Deutschen Bahn. Die GDL will nach eigenen Angaben den Lokführerberuf attraktiver machen und setzt sich deshalb neben deutlichen Lohnsteigerungen für eine Reduzierung der Wochenarbeitszeit von 38 auf 35 Stunden bei vollem Lohnausgleich ein. Die Bahn lehnt die Arbeitszeitabsenkung unter Verweis auf den Fachkräftemangel ab.
Um ihre Forderungen zu unterstreichen, hatte die GDL am Dienstagabend einen sechstägigen Streik begonnen. Bis Montagabend ist der Bahnverkehr in Deutschland dadurch stark beeinträchtigt. (AFP)"
KI,Tagesspiegel,2024-01-25,https://www.tagesspiegel.de/politik/autonom-und-somit-flexibler-fdp-will-lokfuhrer-angeblich-durch-ki-ersetzen-11112358.html,„Autonom und somit flexibler“: FDP will einen großen Teil der Lokführer zukünftig durch KI ersetzen,"Die FDP setzt einem „Bild“-Bericht zufolge auf eine zunehmende Automatisierung des Lokführerberufs. In den kommenden 15 Jahren soll nach Vorstellung der Liberalen jeder fünfte Lokführer durch Künstliche Intelligenz ersetzt werden, wie die Zeitung am Donnerstag unter Verweis auf ein internes Papier der Partei berichtete. Das Thema ist aktuell wie nie: Die GDL hat gerade den längsten Bahnstreik der Geschichte ausgerufen.
„Dadurch könnten Züge künftig autonom und somit flexibler sowie effizienter eingesetzt werden, ohne auf Lokführer angewiesen zu sein“, sagte demnach der verkehrspolitischer Sprecher der FDP-Bundestagsfraktion, Bernd Reuther. Dies passe „zu den ambitionierten und sinnvollen Umweltzielen der Deutschen Bahn“. Auch im Hinblick auf den Fachkräftemangel im Verkehrssektor sei der Vorsatz „ein wichtiger Schritt, um auf den steigenden Mobilitätsbedarf zu reagieren.“
Der Lokführer-Beruf wird aussterben.
Markus Hecht, Professor an der TU Berlin und Leiter des Fachgebiets Schienenfahrzeuge, sieht in autonom fahrenden Zügen die Zukunft. „Der Lokführer-Beruf wird aussterben“, sagte Hecht der „Bild“. Im gegenwärtigen Tempo würden Züge seiner Einschätzung nach spätestens in 30 bis 40 Jahren autonom fahren – wenn nicht schneller. „Davor haben die Lokführer Angst“, sagte Hecht.
Der Fachkräftemangel ist ein zentraler Aspekt der aktuell festgefahrenen Tarifverhandlungen der Gewerkschaft Deutscher Lokomotivführer (GDL) mit der Deutschen Bahn. Die GDL will nach eigenen Angaben den Lokführerberuf attraktiver machen und setzt sich deshalb neben deutlichen Lohnsteigerungen für eine Reduzierung der Wochenarbeitszeit von 38 auf 35 Stunden bei vollem Lohnausgleich ein. Die Bahn lehnt die Arbeitszeitabsenkung unter Verweis auf den Fachkräftemangel ab.
Um ihre Forderungen zu unterstreichen, hatte die GDL am Dienstagabend einen sechstägigen Streik begonnen. Bis Montagabend ist der Bahnverkehr in Deutschland dadurch stark beeinträchtigt. (AFP)"
KI,Tagesspiegel,2024-01-24,https://www.tagesspiegel.de/berlin/haushaltsstreit-berlins-regierungschef-kai-wegner-will-nicht-bei-digitalisierung-sparen-11106394.html,Haushaltsstreit in Berlin: Regierungschef Kai Wegner will nicht bei der Digitalisierung sparen,"Berlins Regierender Bürgermeister Kai Wegner (CDU) will trotz schlechter Haushaltslage in Berlin nicht bei der Digitalisierung sparen. „Digitalisierung darf durch den Haushalt nicht ausgebremst werden. Wenn wir noch mehr investieren, wird Berlin davon profitieren“, sagte er beim Neujahrsempfang des Tagesspiegels. Für die Zukunft der Berliner Verwaltung sei die Digitalisierung unerlässlich. Ziel sei daher, noch mehr Bürgerdienstleistungen digital anzubieten.
Wegner kündigte zugleich eine KI-Strategie für das Land an. „Wir haben einen Personalbedarf, der sehr schwer zu ersetzen sein wird. Deswegen müssen wir über die Digitalisierung kommen. Gerade KI ist eine Chance, fehlende Mitarbeiter zu ersetzen.“
Gerade KI ist eine Chance, fehlende Mitarbeiter zu ersetzen.
Wegner äußerte seine Forderung zum Haushalt explizit in Richtung von Finanzsenator Stefan Evers (CDU). Beide waren am Mittwochabend auf dem Neujahrsempfang des Tagesspiegels. Neben dem Regierenden Bürgermeister und Evers nahmen daran unter anderem auch Wirtschaftssenatorin Franziska Giffey (SPD), VisitBerlin-Chef Burkhard Kieker, der Gasag-Vorstandsvorsitzende Georg Friedrichs und die BER-Chefin Aletta von Massenbach teil.
Als Partner der Veranstaltung fungierte die HiSolutions AG.
Im Zentrum der Veranstaltung stand das Thema Digitalisierung der Verwaltung. Die Präsidentin des Bundesamtes für Sicherheit in der Informationstechnik (BSI), Claudia Plattner, warnte vor den Sicherheitsproblemen in der digitalen Infrastruktur im Land. „Die aktuelle Situation in Deutschland erachten wir als besorgniserregend“, sagte sie bei einer von Tagesspiegel-Chefredakteur Christian Tretbar moderierten Diskussionsrunde mit Wegner und Timo Kob, Vorstand des IT-Unternehmens HiSolutions.
© Marie Staggat
Kob beschrieb die Berliner Landes-IT als ein „lukratives Ziel“ für Cyber-Kriminelle. „Wir haben eine Verwaltung, die nicht in allen Fällen auf dem Stand ist, wo sie sein sollte.“ In Berlin gebe es im Bereich IT viele Talente und gute Ideen, sagte Wegner. „Wir haben die absoluten Kompetenzen in diesem Bereich vor Ort. Was fehlt ist, das mal zusammenzuführen.“
Ähnlich sei es bei den Bezirken. „Wir haben überall in der Berliner Verwaltung tolle Ideen, auch in den Bezirken. Aber jeder macht seins. Du hast nirgendwo einheitliche Prozesse.“ Ziel für 2024 sei, überall klare Strukturen zwischen Land und Bezirken zu schaffen. „Wir müssen in diesem Jahr dafür sorgen, dass es klare Zuständigkeiten gibt und jeder weiß, wer wo zuständig ist“, sagte Wegner."
KI,Tagesspiegel,2024-01-23,https://www.tagesspiegel.de/politik/grune-und-fdp-verhandeln-uber-nachfolge-keine-zweite-amtszeit-fur-datenschutzbeauftragten-kelber-11097577.html,Grüne und FDP verhandeln über Nachfolge: Keine zweite Amtszeit für Datenschutzbeauftragten Kelber,"Ulrich Kelber soll nach Informationen des Fachbriefings „Tagesspiegel Background Digitalisierung & KI“ keine zweite Amtszeit als Bundesbeauftragter für den Datenschutz und die Informationsfreiheit (BfDI) bekommen. Stattdessen verhandeln Grüne und FDP im Bundestag über mögliche Kandidaten für die Nachfolge.
Die beiden Ampel-Parteien haben das gemeinsame Vorschlagsrecht für den Posten, den Kelber seit dem Jahreswechsel nur noch kommissarisch – bis maximal Ende Juni – ausführt. Gefunden werden soll dem Vernehmen nach ein Kandidat oder eine Kandidatin ohne Parteibuch oder aktives politisches Amt.
Dass der umtriebige, fachkundige Informatiker und ehemalige SPD-Bundestagsabgeordnete Kelber keine zweite Amtszeit bekommt, hatte sich zum Jahreswechsel schon angedeutet: Die Ampel-Parteien konnten sich nicht auf ihn oder eine andere Person einigen und ließen die Frist für eine Wiederwahl im Bundestag verstreichen.
Kelbers Partei, die SPD, hätte ihn wohl für eine zweite Amtszeit vorschlagen können. Die Sozialdemokraten haben aber in dieser Amtszeit schon den Zugriff auf das Amt der Wehrbeauftragten sowie des Polizeibeauftragten und deshalb, so einigte man sich, nicht länger das Vorschlagsrecht für dessen Position. Die Partei, so ist zu vernehmen, kämpfte demnach kaum für ihren eigenen Beauftragten, obwohl dieser sich zwar spät, aber aktiv um eine zweite Amtszeit beworben hatte.
Seit 1. Januar ist Kelber deshalb nur noch kommissarisch im Amt – für maximal sechs Monate. In einem Interview mit dem „Spiegel“ versicherte er vor kurzem, „es ist ein wichtiges Amt mit einer wichtigen Funktion – und die ist es wert, sie weiterzuführen. Das tue ich jetzt, so engagiert, als gäbe es keine Abberufung.“ Er habe „viel Unterstützung und Fürsprache bekommen, aus dem eigenen Haus, aus der Gesellschaft, sogar von beaufsichtigten Stellen“.
Kelber hatte seit seinem Amtsantritt 2019 keinen Konflikt mit der Bundesregierung gescheut. Er klagt unter anderem gegen das Bundespresseamt wegen der Nutzung von Facebook-Fanpages für die Regierungskommunikation. Dass ihm nun eine zweite Amtszeit verwehrt wird, wird in der Datenschutzszene mit Sorge beäugt – wegen des Schadens für das Amt.
„Das reiht sich leider ein in eine langjährige Praxis, die sich auch in den Bundesländern wiederfindet und das Amt im Wesentlichen als eine disponible Verfügungsmasse der Politik behandelt“, kritisierte der ehemalige Landesdatenschützer von Hamburg, Johannes Caspar, gegenüber Tagesspiegel Background."
Künstliche Intelligenz,Tagesspiegel,2024-01-20,https://www.tagesspiegel.de/wissen/kunstliche-intelligenz-die-zukunft-der-lausitz-beginnt-in-cottbus-11069932.html,Künstliche Intelligenz: Die Zukunft der Lausitz beginnt in Cottbus,"Wenn in der Lausitz von Clustern gesprochen wird, dann ist das meistens ein wolkiges Zukunftsversprechen. Die Cluster – also die „Bündel“ von Forschung, Lehre und praktischer Anwendung – lassen angeblich Hightech-Landschaften blühen. Wenn allerdings die Lausitzer KI-Forschenden von Cluster sprechen, dann ist das echt und mit guten Aussichten auch für Kleinunternehmen verbunden."
Künstliche Intelligenz,Tagesspiegel,2024-01-20,https://www.tagesspiegel.de/wissen/ki-revolution-in-der-klimaforschung-das-konnte-unser-verstandnis-der-erde-grundlegend-verandern-11053990.html,KI-Revolution in der Klimaforschung: „Das könnte unser Verständnis der Erde grundlegend verändern“,"Wir erleben gerade den Beginn eines Paradigmenwechsels in den Geowissenschaften. Eine im Juli in „Nature“ veröffentlichte wissenschaftliche Arbeit zeigt, dass ein neuronales Netz (künstliche Intelligenz) das Wetter besser vorhersagen kann als das Europäische Zentrum für mittelfristige Wettervorhersage, das über das weltweit modernste Vorhersagesystem verfügt. Im November gab dann das Google-Unternehmen DeepMind bekannt, dass seine KI für Wettervorhersage sogar noch zuverlässigere Prognosen erstellt hat."
AI,Tagesspiegel,2024-01-20,https://www.tagesspiegel.de/wirtschaft/immobilien/nachhaltig-gegen-die-wohnungsnot-ist-holz-der-problemloser-der-baukrise-11058889.html,Nachhaltig gegen die Wohnungsnot: Ist Holz der Problemlöser der Baukrise?,"Auf der Baustelle der „Hygge Höfe“ in Berlin Kaulsdorf besteht nur der Kern der Wohnhäuser aus Beton, also Treppen und Aufzugsschächte. Die Decken und Wände der Wohnungen hingegen sind aus Holz. Sie werden vorgefertigt angeliefert, „an den Kran gepackt“, wie Projektleiter Julian Wockenfuß erklärt, und einfach aufgestellt."
Artificial Intelligence,Tagesspiegel,2024-01-20,https://www.tagesspiegel.de/wissen/kunstliche-intelligenz-die-zukunft-der-lausitz-beginnt-in-cottbus-11069932.html,Künstliche Intelligenz: Die Zukunft der Lausitz beginnt in Cottbus,"Wenn in der Lausitz von Clustern gesprochen wird, dann ist das meistens ein wolkiges Zukunftsversprechen. Die Cluster – also die „Bündel“ von Forschung, Lehre und praktischer Anwendung – lassen angeblich Hightech-Landschaften blühen. Wenn allerdings die Lausitzer KI-Forschenden von Cluster sprechen, dann ist das echt und mit guten Aussichten auch für Kleinunternehmen verbunden."
KI,Tagesspiegel,2024-01-20,https://www.tagesspiegel.de/wissen/kunstliche-intelligenz-die-zukunft-der-lausitz-beginnt-in-cottbus-11069932.html,Künstliche Intelligenz: Die Zukunft der Lausitz beginnt in Cottbus,"Wenn in der Lausitz von Clustern gesprochen wird, dann ist das meistens ein wolkiges Zukunftsversprechen. Die Cluster – also die „Bündel“ von Forschung, Lehre und praktischer Anwendung – lassen angeblich Hightech-Landschaften blühen. Wenn allerdings die Lausitzer KI-Forschenden von Cluster sprechen, dann ist das echt und mit guten Aussichten auch für Kleinunternehmen verbunden."
KI,Tagesspiegel,2024-01-20,https://www.tagesspiegel.de/wissen/ki-revolution-in-der-klimaforschung-das-konnte-unser-verstandnis-der-erde-grundlegend-verandern-11053990.html,KI-Revolution in der Klimaforschung: „Das könnte unser Verständnis der Erde grundlegend verändern“,"Wir erleben gerade den Beginn eines Paradigmenwechsels in den Geowissenschaften. Eine im Juli in „Nature“ veröffentlichte wissenschaftliche Arbeit zeigt, dass ein neuronales Netz (künstliche Intelligenz) das Wetter besser vorhersagen kann als das Europäische Zentrum für mittelfristige Wettervorhersage, das über das weltweit modernste Vorhersagesystem verfügt. Im November gab dann das Google-Unternehmen DeepMind bekannt, dass seine KI für Wettervorhersage sogar noch zuverlässigere Prognosen erstellt hat."
Künstliche Intelligenz,Tagesspiegel,2024-01-17,https://www.tagesspiegel.de/berlin/berliner-wirtschaft/werkstatt-fur-kunstliche-intelligenz-hochschule-fur-technik-und-wirtschaft-ladt-zur-ki-konferenz-in-berlin-11063689.html,Werkstatt für Künstliche Intelligenz: Hochschule für Technik und Wirtschaft lädt zur KI-Konferenz in Berlin,"Die erste Aufregung um ChatGPT und die Möglichkeiten der künstlichen Intelligenz ist verflogen, schon lehnen sich viele gestandene Firmenlenker entspannt zurück und verschieben das Thema in die Zukunft. Carlotta Baumann, Geschäftsführerin der Finetech GmbH aus Marzahn, hält das für den falschen Ansatz. „Das KI-Thema hat Priorität erlangt, da können wir nicht länger warten.“
Bisher nutze man die KI im Unternehmen nur an einzelnen Stellen, etwa für Übersetzungen technischer Anleitungen für ausländische Niederlassungen. Doch weil Finetech händeringend IT-Experten und andere Fachkräfte sucht, aber nicht unbedingt findet, setzt der Präzisionsmaschinenbauer auf die Hilfe künstlicher Assistenzsysteme. „Die Erwartung ist, dass wir Aufwand sparen können bei der Dokumentation. Die KI könnte auch unsere Programmierer unterstützen“, sagt Baumann.
Die Chefin möchte für ihr schnell wachsendes Unternehmen eine Art Roadmap zur Nutzung von KI entwerfen und setzt dabei auf die Zusammenarbeit mit der Hochschule für Technik und Wirtschaft (HTW), die eine „KI-Werkstatt“ für den Austausch zwischen Dozenten und Unternehmern und die Entwicklung konkreter Projekte eingerichtet hat.
© imago/Klaus Martin Höfer
Am 22. Januar lädt die HTW um 18 Uhr kleine und mittelständische Unternehmen zu einer KI-Konferenz ein, auf der viele Fragen zur künstlichen Intelligenz beantwortet und konkrete Umsetzungsmöglichkeiten beleuchtet werden sollen. Anmeldungen sind noch möglich: digital-value-berlin.de/gen-ai/.
Carlotta Baumann wird auf der Konferenz von ihren Wünschen an die KI und der Zusammenarbeit mit der HTW in einem früheren Projekt berichten. Im Anschluss an die Vorträge diverser Experten können auch praktische KI-Anwendungen ausprobiert werden."
Künstliche Intelligenz,Tagesspiegel,2024-01-14,https://www.tagesspiegel.de/politik/paragrafen-reform-wird-zuruckgenommen-strafen-fur-kinderpornografie-sollen-wieder-gesenkt-werden-11049652.html,Paragrafen-Reform wird zurückgenommen: Strafen für Kinderpornografie sollen wieder gesenkt werden,"Diese Gesetzesdebatte wird schwierig. Paragraf 184b des Strafgesetzbuchs über Verbreitung, Erwerb und Besitz von kinderpornografischen Inhalten soll reformiert werden. Konkret soll die letzte Reform des Paragrafen aus dem Jahr 2021 zurückgedreht werden und der Verbrechens- wieder zu einem Vergehens-Tatbestand herabgestuft werden. Zuerst hatte die „Bild am Sonntag“ darüber berichtet.
In der Alltagspraxis hatte die Verschärfung Probleme gemacht. Zuletzt hatten sich unter anderem die Beispiele von Lehrern und Eltern gehäuft, die etwa in Klassenchats auf Fälle von Kinderpornografie aufmerksam geworden und die Schulleitungen, Behörden oder andere Eltern darauf hinweisen wollten. Zu diesem Zweck wurde oft entsprechendes Material an die Behörden weiter gegeben. Allein mit dem Besitz und der Weiterleitung einer entsprechenden Datei hatten sich jedoch plötzlich auch Personen, die helfen wollten, des Verbrechens schuldig gemacht. Vor allem aus der Praxis, von Richtern und Anwälten, war daher die Forderung gekommen, die Strafverschärfung des Paragrafen 184b des Strafgesetzbuchs zurück zu nehmen.
Die Ampel-Koalition hatte daher angekündigt, den Paragrafen zu reformieren. Bundesjustizminister Marco Buschmann (FDP) bekommt für seinen Gesetzentwurf, die Wiedereinführung des Vergehens-Tatbestandes, Unterstützung aus den Ländern. „Wir wollen Kinderschänder verfolgen, nicht Eltern, die andere Eltern vor Kinderpornografie warnen“, sagte Bayerns Landesjustizminister Georg Eisenreich (CSU) der „Bild am Sonntag“. „Auch ihnen droht wegen des drastisch verschärften Strafrechts eine Mindestfreiheitsstrafe von einem Jahr wegen Besitzes oder Verbreitens von Kinderpornografie. Die vermeintlich gute Tat des Aufklärens wird so zum Bumerang.“
© dpa/Jörg Carstensen
Auch aus der Praxis wird die Reform begrüßt. „Es ist richtig und überfällig, die Heraufstufung zum Verbrechen rückgängig zu machen, weil nur das für Fälle am unteren Rand der Strafwürdigkeit wieder eine differenzierte tat- und schuldangemessene Reaktion der Justiz ermöglicht“, sagte der Bundesgeschäftsführer des Deutschen Richterbundes, Sven Rebehn, ebenfalls gegenüber „Bild am Sonntag“. Schriftliche Strafbefehle oder Einstellungen von Verfahren gegen Auflagen seien seit der Strafverschärfung 2021 nicht mehr möglich, so Rebehn. „Die Justiz muss deshalb eine Vielzahl von Fällen verfolgen, die eigentlich nicht vor die Strafgerichte gehören.“
Wie eine Sprecherin des Bundesjustizministeriums sagte, solle ein entsprechender Gesetzentwurf bald vom Kabinett beschlossen werden. Kritik an der Rücknahme der Reform kommt unter anderem von der Deutschen Kinderhilfe. Deren Ehrenvorsitzender, Rainer Becker, sagte: „Was der Bundesjustizminister vorhat, ist ein echter Hammer. Seine Sicht ist extrem täterfreundlich – das erfüllt mich mit großer Sorge.“
Mittlerweile wird Künstliche Intelligenz (KI) einem Medienbericht zufolge zunehmend zur Erstellung von Kinder- und Jugendpornografie und deren Verbreitung über Social-Media-Plattformen missbraucht. Während einige Abbildungen komplett künstlich seien, basierten andere auch auf echten Kinderbildern oder sogar echtem Missbrauch, hatte der SWR am Montag berichtet.
Die meisten Abbildungen von KI-generiertem Kindesmissbrauch habe die britische Nichtregierungsorganisation Internet Watch Foundation bisher zwar im Dark Web gefunden. Doch immer mehr derartige Inhalte würden auch im leicht zugänglichen Teil des Internets landen, so Dan Sexton von der Organisation. „Das ist nichts, was vielleicht in der Zukunft passieren könnte, sondern etwas, das bereits jetzt passiert.“"
Künstliche Intelligenz,Tagesspiegel,2024-01-14,https://www.tagesspiegel.de/berlin/der-prominente-wochenruckblick-filmpreise-bauernprotest-und-kunstliche-intelligenz-11029093.html,"Der prominente Wochenrückblick: Filmpreise, Bauernprotest und Künstliche Intelligenz","Die Bauern wissen: Auf einen trockenen, kalten Januar folgt viel Schnee im Februar. Und damit sind wir auch schon bei der anhaltenden Promi-Nachrichtenflaute. Zumindest in Berlin ist aktuell kaum was los, die Stars erholen sich noch, damit sie die partyreichen Großveranstaltungen im kommenden Monat faltenlos bestreiten können. Immerhin: Fashion Week und Berlinale. Dafür hatten die bekannten Gesichter der RTL-Kuppelshow „Bauer sucht Frau“ Hochkonjunktur und durften sich auch mal zu weniger romantischen Themen äußern."
Künstliche Intelligenz,Tagesspiegel,2024-01-14,https://www.tagesspiegel.de/wirtschaft/klimawandel-kein-risiko-mehr-aussichten-fur-2024ziemlich-pessimistisch-11033779.html,Extremwetter größte Gefahr für Gesellschaft: Die Aussichten für 2024 sind „ziemlich pessimistisch“,"Die etwa 1500 vom Weltwirtschaftsforum (WEF) befragten Fachleute blicken „ziemlich pessimistisch“ auf das neue Jahr. Das ist das Ergebnis des Global Risk Reports, den das WEF am Mittwoch zusammen mit der Beratung Marsh McLennan und der Zurich Insurance Group vorgestellt hat."
AI,Tagesspiegel,2024-01-17,https://www.tagesspiegel.de/berlin/berliner-wirtschaft/werkstatt-fur-kunstliche-intelligenz-hochschule-fur-technik-und-wirtschaft-ladt-zur-ki-konferenz-in-berlin-11063689.html,Werkstatt für Künstliche Intelligenz: Hochschule für Technik und Wirtschaft lädt zur KI-Konferenz in Berlin,"Die erste Aufregung um ChatGPT und die Möglichkeiten der künstlichen Intelligenz ist verflogen, schon lehnen sich viele gestandene Firmenlenker entspannt zurück und verschieben das Thema in die Zukunft. Carlotta Baumann, Geschäftsführerin der Finetech GmbH aus Marzahn, hält das für den falschen Ansatz. „Das KI-Thema hat Priorität erlangt, da können wir nicht länger warten.“
Bisher nutze man die KI im Unternehmen nur an einzelnen Stellen, etwa für Übersetzungen technischer Anleitungen für ausländische Niederlassungen. Doch weil Finetech händeringend IT-Experten und andere Fachkräfte sucht, aber nicht unbedingt findet, setzt der Präzisionsmaschinenbauer auf die Hilfe künstlicher Assistenzsysteme. „Die Erwartung ist, dass wir Aufwand sparen können bei der Dokumentation. Die KI könnte auch unsere Programmierer unterstützen“, sagt Baumann.
Die Chefin möchte für ihr schnell wachsendes Unternehmen eine Art Roadmap zur Nutzung von KI entwerfen und setzt dabei auf die Zusammenarbeit mit der Hochschule für Technik und Wirtschaft (HTW), die eine „KI-Werkstatt“ für den Austausch zwischen Dozenten und Unternehmern und die Entwicklung konkreter Projekte eingerichtet hat.
© imago/Klaus Martin Höfer
Am 22. Januar lädt die HTW um 18 Uhr kleine und mittelständische Unternehmen zu einer KI-Konferenz ein, auf der viele Fragen zur künstlichen Intelligenz beantwortet und konkrete Umsetzungsmöglichkeiten beleuchtet werden sollen. Anmeldungen sind noch möglich: digital-value-berlin.de/gen-ai/.
Carlotta Baumann wird auf der Konferenz von ihren Wünschen an die KI und der Zusammenarbeit mit der HTW in einem früheren Projekt berichten. Im Anschluss an die Vorträge diverser Experten können auch praktische KI-Anwendungen ausprobiert werden."
AI,Tagesspiegel,2024-01-14,https://www.tagesspiegel.de/wirtschaft/food-trendforscherin-im-interview-die-zeiten-von-fleisch-und-schnitzelbergen-fur-das-traditionelle-publikum-sind-passe-11033980.html,Food-Trendforscherin im Interview: „Die Zeiten von Schnitzelbergen für das traditionelle Publikum sind passé“,Hanni Rützler gilt als führende Forscherin für Nahrungstrends in Europa. In ihrem „Food Report“ analysiert die Österreicherin jedes Jahr den Wandel der Ess- und Ernährungskultur.
